User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
hary gunawan,2025,4,Sprei dan bantal bau tolong perhatikan kebersihannya,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9965608716011047,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Facilities & Amenities (0.94); Sustainability & Environmental Quality (0.83)"
Agoes Soejoedi,2024,5,menginap di hotel khas pekalongan sangat direkomendasikan untuk transit maupun rapat ataupun jamuan karena betul lokasinya sangat strategis dekat dengan masjid jami yang bersejarah serta suasana alun dimalam hari sebagai pusat kuliner serta pusat di dekat mall yang ramai oleh pengunjung lokasi parkir kendaraannya sangat luas tempat merokok mantap ruang makan dekat kolam renang,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9996188879013062,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.99); Cultural & Heritage Experience (0.94); Facilities & Amenities (0.90)"
Ema GanGun,2024,3,jarak ke alun alun dekat sekali hingga bisa berjalan kaki lokasi tempat pinggir jalan raya sedikit masuk lobi hanya ada dipintu masuk kedalam,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.99903404712677,Facilities & Amenities,Facilities & Amenities (0.88); Service Efficiency & Responsiveness (0.84); Service Quality (0.74)
Dewi Prastiwi,2022,5,lokasi dekat dengan alun alun pekalongan hypermart plaza pekalongan asri masih satu lokasi dengan pegadaian pekalongan harus menunggu lama untuk mendapatkan gocar pdahal daerah daerah ramai beberapa kali pesan gocar selalu dihentikan saya sopir ternyata mayoritas gocar lebih suka membayar tunai daripada membayar untuk yang solo mgkn lebih baik memakai gojek kamar kamar bersih tempat tidur tipe 1 king ada sofa kecil meja meja meja nakas lemari baju safety box kulkas kecil teh pembuat kopi tersedia 2 botol udara mineral 600ml dan yang 1 5 l dengan tambahan biaya 20rb btol disediakan sajadah muk sarung dan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9983670115470886,Facilities & Amenities,Facilities & Amenities (0.97); Service Quality (0.94); Pricing & Value for Money (0.90)
della Putri,2024,1,Dear khas pekalongan ini pengalaman yang sangat tidak menyenangkan ketika ngadain acara lomba disana di tangani sama sales executive an mb kiki sangat buruk bangetlah dijanjikan bisa loading dan set tempat tapi malah tempatnya masih dipakai sampai malam dari pihak hotel ditanyakan sampai jam berapa tapi malah lempar sana lempar sini akhirnya baru jam 11 12 malam baru bisa set tempat mb kikinya sendiri tidak nemuin sama sekali baru acara selesai mb kiki menemui kami sudah sebelum kembali kesana g rekomendasi,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9985513091087341,Guest Experience,Guest Experience (0.54); Booking & Reservation Experience (0.43); Check in/out Experience (0.37)
tabita nandika,2024,5,Terimakasih untuk pengalamannya petugas nya semua mantap dari awal ci sampai co pelayanannya oke cuma ada kendala kepala mandi gabisa dipakai jadi hrus menunggu diperbaiki dlu smpe telat co selain itu oke semua terima kasih,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.997337281703949,Check in/out Experience,Check in/out Experience (0.92); Service Quality (0.92); Guest Experience (0.87)
Imam Pambudi,2023,3,1 kamar sempit 2 rasa menu sarapan kurang cihuy 3 suara dari luar hotel masuk ke dalam kamar posisi kamar saya d sblh pasar kaya waras kebetulan d area kuliner pasar nya ada live music yang cukup mengganggu tamu hotel,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.7486656308174133,Facilities & Amenities,"Facilities & Amenities (0.96); Food & Beverage (0.83); Location, Accessibility & Parking (0.83)"
Dewi Poltekpel Sby,2023,5,kamar deluxe kurang luas dengan hrga yang cukup kompetitif tapi memang mengingat lokasinya dekat alun2 pekalongan dan kuliner khas pekalongan cukup puas juga klau yang kembar uk tempat tidur hny untuk 1 org kebersihan cuman bagus mnrt saya jangan hny pakai tirai untuk kamar mandi karena lantai jadi cukup basah dan tirai kamar mando hrs diganti,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.993516206741333,Pricing & Value for Money,Pricing & Value for Money (0.94); Facilities & Amenities (0.78); Cultural & Heritage Experience (0.68)
adhsat “adhsat” adhsat,2022,4,desain kamar cukup nyaman matras tempat tidur nyaman tidak lembek juga tidak keras bantal guling selimut bersih dan tidak berbau kamar mandi bersih saluran udara tidak ada yang mampet udara panas cukup kencang lantai kamar parket terasa kurang bersih berdebu harus lebih sering di lap pel awal datang tidak ditawarkan kamar non merokok dan dikasih kamar merokok padahal bawa anak kecil menunggu dikomplen dulu baru ditawarkan pindah kamar non merokok ada kolam renang kecil di lantai lobi dekan resto makan sarapan cukup enak menu sederhana tapi enak kalau ada review yang tidak enak mungkin tidak saat selera nya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9873019456863403,Facilities & Amenities,"Facilities & Amenities (0.80); Service Quality (0.71); Cleanliness, Hygiene & Maintenance (0.58)"
Hasanudin Arif,2024,5,kesini cuma buka puasa di restorannya saja resto kecil tapi dengan makan setnya yang tertata rapi menu buka puasanya bervariatif komplit dari takjil aperitif hidangan utama dan makanan penutup cukup menarik tarif 85k per pax,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9988414645195007,Service Quality,Service Quality (0.96); Service Efficiency & Responsiveness (0.82); Pricing & Value for Money (0.81)
Y Antoni Octa,2024,5,kamar baik merekomendasikan bagi yang sudah melakukan perjalanan jauh dari jkt ke jateng singgah di pekalongan seperti saya dan keluarga saya layanan berkualitas cepat tanggap dan ramah,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9986274242401123,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (1.00); Service Quality (1.00); Room Quality & Comfort (0.99)
Ratna Prilianti,2024,5,hotel yang strategis letaknya apalagi di saat bulan ramadhan dekat dengan masjid cukup jalan kaki makanan saat buka puasa jg layak banget dengan menu yang sangat beragam yang spesial lagi kami rombongan bisa difasilitasi pengantaran ke lokasi pelatihan di kantor kemenag kab batang setiap harinya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994743466377258,Personalized & Special Services,Personalized & Special Services (0.94); Facilities & Amenities (0.94); Service Efficiency & Responsiveness (0.87)
ADI Yustiadi,2025,5,Hotel yang direkomendasikan untuk transit atau tinggal di pekalongan bersih dan nyaman lokasi strategis dan layanan juga oke,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992207288742065,Service Quality,"Service Quality (1.00); Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.98)"
Nurfitri Zaen,2023,3,ballroomnya cukup nyaman kapasitas tidak terlalu banyak makanan oke sempat ketemu menu sayur asem enak tapi terlalu masak hehe parkir motor nun jauh memutar di belakang tanpa atap pula semoga selalu lebih baik,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9957778453826904,Facilities & Amenities,"Facilities & Amenities (0.92); Location, Accessibility & Parking (0.91); Room Quality & Comfort (0.75)"
Diah Turis K,2022,5,suasana kamarnya tidak terlalu besar cukup bersih makanan sarapan juga ada bbrp variasi khas pekalongan masakan indonesia dan eropa roti salad tapi mgkn karena kamar yang saya tempati itu jarang ditempati jadi d kamar mandi di lantai seperti ada cacing hitam kecil2 seperti jentik2 gitu jadi harus dibersihkan lg,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.8703982830047607,Facilities & Amenities,"Facilities & Amenities (0.77); Cleanliness, Hygiene & Maintenance (0.71); Food & Beverage (0.48)"
Silfiana dian anggraini,2024,1,Sudah sering menginap sini 2x pesanan tidak memuaskan pesan merokok dikasih yang tidak merokok pesan diaplikasi ada sarapan dibilang gaada sarapan,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9968838095664978,Guest Experience,Guest Experience (0.92); Booking & Reservation Experience (0.81); Check in/out Experience (0.79)
IRMA,2023,3,untuk hotel di kota pekalongan cukup bagus peralatan shalat sudah tersedia dikamar stafnya ramah cita rasa menu sarapan lumayan enak untuk saran fasilitas dikamar masih harus diperhatikan dan ditingkatkan lagi trmksh,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9991779923439026,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.90); Service Quality (0.76); Facilities & Amenities (0.74)
Wildan Firdaus,2025,5,lokasi strategis dekat alun alun masjid agung swalayan kalau malam bisa jalan kaki kulineran di alun alun pekalongan dan banyak pilihan makanan khas pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994749426841736,Facilities & Amenities,Facilities & Amenities (0.94); Food & Beverage (0.84); Cultural & Heritage Experience (0.76)
Rina Dyah,2021,5,saya sangat terkesan dengan sambutan kepada tamu yang super ramah hotelnya bersih ac air panas wifi lancar semua lokasinya strategis banget dekat mall alun2 dan masjid agung dekat kalau mau cari kulineran malam di alun2 kue2nya enak sarapannya juga enak kamar kecil dan ringkas agak sulit cari tempat jika mau sholat di kamar tapi masih bisa lah nyempil2 sedikit masukan ttg kamar mandi yang jadi kurang nyaman dengan adanya cermin besar di depan pintu kamar mandi secara secara kamar mandi juga dari kaca jika bisa dipindah dari kaca saja,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9989199638366699,Facilities & Amenities,Facilities & Amenities (0.89); Service Quality (0.88); Guest Experience (0.86)
Nina salim,2024,5,hotel bintang 3 dengan harga yang terjangkau kamar bersih dan nyaman makanan yang bervariasi letak yang strategis dan pelayanan yang ramah,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994163513183594,Room Quality & Comfort,Room Quality & Comfort (0.99); Pricing & Value for Money (0.99); Facilities & Amenities (0.99)
Morry Brandie,2023,5,lokasi di tengah kota dekat dengan alun2 kota pekalongan dan ada pilihan makanan di sekitar hotel kamar agak gelap pembuangan udara di kamar 212 wastafel dan kamar mandi mampet sehingga udara cukup lama menggenang pelayanan oke banget sarapannya jg cukup variatif ada perlengkapan sholat di setiap kamar,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.999420166015625,Service Quality,Service Quality (0.93); Facilities & Amenities (0.75); Guest Experience (0.47)
Tharieq Adil Ramzi,2022,5,bermalam saat musim tinggi secara keseluruhan puas proses cek masuk cepat kebetulan pesan oleh whatsapp karena di aplikasi sudah dijual keluar pun dipermudah sekali sekali kamar untuk tipe eksekutif tidak terlalu luas tapi cukup bersih fasilitas lengkap pengering rambut tersedia toiletnya cukup ya tidak begitu luas ada sofa malas yang bisa digunakan juga alat sholat tersedia Alquran lift tersedia 1 dengan akses yang cukup mudah menu sarapan enak set menu kopi makanan khas pekalongan bubur soto dan menu sisi luas lainnya tersedia ada kolam renang tidak ada tapi menyenangkan hehe rekomendasi karena juga berada di ring 1 alun2 pekalongan aksesibilitas ke lokasi lain dekat,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9991901516914368,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.95); Service Quality (0.94)"
arie official,2024,4,kamarnya nyaman lokasi juga di kota jadi enak mau kemana2 dan mudah nyarinya mba2 fo dan hk nya juga ramah berikutnya kesini lagi kalau lagi tugas di pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993971586227417,Facilities & Amenities,Facilities & Amenities (0.98); Family & Group Friendly (0.98); Room Quality & Comfort (0.98)
Dimas Ario Kusuma,2023,3,Ada kamar yang kamar mandinya tidak beres maksudnya ketika abis mandi air menggenang tidak masuk ke drainase itu penting menurut saya entah cuma 1 kamar yang kaya gitu atau gimana tapi jadi nilai minus semoga segera diperbaiki lokasinya top tengah kota banget,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9932295083999634,Facilities & Amenities,Facilities & Amenities (0.44); Sustainability & Environmental Quality (0.34); Pricing & Value for Money (0.29)
You_go channel,2023,5,nyaman enak ramah mungkin ada bbrp hal yang sudah saat peremajaan saya agar lebih baik lagi termasuk peremajan alat mandinya sarapannya banyak pilihan di atas semua bagus,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9986407160758972,Facilities & Amenities,"Facilities & Amenities (0.99); Guest Experience (0.96); Cleanliness, Hygiene & Maintenance (0.94)"
Nexia PlayerZ,2023,3,ngatur drop parkirnya agak berantakan kamarnya juga banyak sparepart yang sudah tua dan perlu diganti jika fasilitas oke lah buat transit urusan kerja masih oke kalau buat liburan kayaknya cari alternatif lain dulu,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9378014802932739,Facilities & Amenities,"Facilities & Amenities (0.84); Location, Accessibility & Parking (0.75); Management & Policy Issues (0.59)"
Mas Jonn,2023,1,lima kali mungkin lebih banyak menginap di sini terakhir menginap di sini ac nya tidak dingin di lantai 6 tidak merokok di lantai 1 merokok sama saja ac nya tidak dingin alasannya ac nya gabisa ngarah langsung ke kasur jelas dong jika ac nya dingin juga sekamar pasti jadi dingin panas pol pokoknya ac nya yang yang yang yang yang yang tidak dingin kasian gini yang tinggal di kamar ini diluar sudah bisa masuk pol masuk kamar panas jg pun freon nya habis pemeliharaan seharusnya jika bisa dirutinkan ya pun cek freon dll apalagi jika ac nya sudah lama lagi ac gadingin tangan kendala abis freon saja semoga bisa jadi masuk,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9927282333374023,Check in/out Experience,Check in/out Experience (0.81); Service Quality (0.70); Sustainability & Environmental Quality (0.66)
Wijayanto AK,2021,4,Tempat yang bagus untuk menginap Lokasinya strategis karena ada di pusat kota dekat alun dibandingkan hotel lain yang lebih besar tapi lokasinya kurang strategis kolam renang ada di lantai dasar dekat restoran jika berharap privasi mungkin jadi hal minus varian menu sarapan kurang variatif tapi enak sedikit minusnya ruang kamar kurang bersih di beberapa titik ditemukan seperti kurang diperhatikan petugas pembersih tapi masih oke lah tidak terlalu kotor,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.8223833441734314,Facilities & Amenities,Facilities & Amenities (0.81); Service Quality (0.58); Food & Beverage (0.54)
mzubaidi muszer,2023,4,meskipun tidak terlalu besar hotelnya tapi saya berani bilang cukup ideal untuk membuat lokasi istirahat penghilang penat kamarnya bersih fasilitas ckp lgkap bahkan u kami umat muslim sudah disediakan sajadah mukena sarung dan sekaligus qur an lokasi sangat representatif berada di tengah kota dekat dengan pusat belanja masjid agung kota pekalongan dan alun2 kota makanan u sarapan juga lgkp menuunya tersedia menu2 tradisional jawa monggo agan 2 semua silahkan di coba ngadem sejenak di hotel khas yang ada di kota pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9991348385810852,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (0.98); Service Quality (0.91)"
Wulan Wulan,2022,4,kamar nyaman amenities lengkap inap 2 malan menu bfast sama kulkas tidak dingin sama sekali hotel ada mini kolamnya lumayan untuk hotel transit lokasi dekat ke alun2 dan hipermarket,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.999011754989624,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.97); Food & Beverage (0.92)
Agung Prabowo,2022,4,saya menginap 2 malam waktu ini staf ramah ramah ramah berani jemput bola untuk bertanya kepada tamu bagaimana dan apa yang kurang dari hotelnya ada permen jahe khas pekalongan makanan enak ketika makan siang ingin di takeaway khas memberikan detail yang sangat bagus tas kertas yang mata catchy kamar nyaman tetapi udara nya agak hangat meskipun kita menyesuaikan diri ke arah dingin kekurangan sinyal wifi baru di lantai 3 yang saya tempati sangat kurang mungkin bisa meningkatkan cakupan menyiarkan router atau akses poin nya agar sinyal wifi merata jika saya kembali ke kota pekalongan hotel ini akan menjadi tempat pertama saya menginap pekerjaan yang baik khas pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9951731562614441,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.99); Facilities & Amenities (0.98); Service Quality (0.96)
Ras Terkuat bumi,2024,3,Hari ini mengikuti pengajian alhamdulillah dapat maksi enak masukan gelas bau amis waktu maksi musola dan tempat wudhu di kebutuhan tadi benar berdesakan sampai pada wudhu di toilet untuk toilet tulisan di pintu laki laki dan perempuan memakai bahasa indonesia juga tadi banyak ibu asal masuk toilet laki laki,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9733039736747742,Facilities & Amenities,Facilities & Amenities (0.91); Religious & Halal Features (0.73); Cultural & Heritage Experience (0.55)
