No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
39.0,Prasetya Tya,162,2025-09-08,5,Bila ke Jogja yang biasa menginap di hotel itu2 saja...coba di KHAS Msrloboro Hotel akan menemukan hotel yg berbeda... wajib dicoba menginap disini,Bila ke jogja yang biasa menginap di hotel itu2 saja..coba di khas msrloboro hotel akan menemukan hotel yg berbeda.. Wajib dicoba menginap disini,bila ke jogja yang biasa menginap di hotel itu sajacoba di khas msrloboro hotel akan menemukan hotel yg berbeda wajib dicoba menginap disini
40.0,"Firdaus, Dally",37,2025-11-08,4,Dekat dengan malioboro dan tempat tenang. Cuma kurang perawatan saja hotelnya.,Dekat dengan malioboro dan tempat tenang. Cuma kurang perawatan saja hotelnya.,dekat dengan malioboro dan tempat tenang cuma kurang perawatan saja hotelnya
41.0,Tommy Galih Gumilang,269,2025-08-08,5,"Salah satu Hotel yang ada di kawasan Malioboro, tidak jauh dari titik 0 km Yogyakarta, dan tidak jauh juga ke alun-alun. Untuk pelayanannya ramah dan membantu, tempat nya bersih dan nyaman.","Salah satu hotel yang ada di kawasan malioboro, tidak jauh dari titik 0 km yogyakarta, dan tidak jauh juga ke alun-alun. Untuk pelayanannya ramah dan membantu, tempat nya bersih dan nyaman.",salah satu hotel yang ada di kawasan malioboro tidak jauh dari titik km yogyakarta dan tidak jauh juga ke alunalun untuk pelayanannya ramah dan membantu tempat nya bersih dan nyaman
42.0,Chika Martian,17,2026-01-01,5,"It's a very good place to stay, I would recommend very friendly service","It's a very good place to stay, i would recommend very friendly service",its a very good place to stay i would recommend very friendly service
43.0,Wahyu Ningsih,1,2025-10-08,5,Lokasi strategis dekat sekali dengan malioboro pasar bringharjo..kamar bersih disediakan shajadah dan alqur'an👍,Lokasi strategis dekat sekali dengan malioboro pasar bringharjo..kamar bersih disediakan shajadah dan alqur'an,lokasi strategis dekat sekali dengan malioboro pasar bringharjokamar bersih disediakan shajadah dan alquran
44.0,Irma Gunars,4,2025-06-08,5,"Ini pertama kali nginep di KHAS, awalnya bingung cari alamat karena tmpt nya masuk, ini bagus utk yg penyuka hening dan jauh dari kebisingan. Baru sampai semua karyawan menyambut dengan salam. Kamarnya lumayan, kamar mandi bersih, makanan ala carte enak enak makanannya. Koper kita juga selalu di bawain, jadi aman. Ya namanya juga hotel Khas jadi khas banget Jogja nya. Rekomen 🥰. Lain kali kalo ke Jogja nginep ke sini lagi,,","Ini pertama kali nginep di khas, awalnya bingung cari alamat karena tmpt nya masuk, ini bagus utk yg penyuka hening dan jauh dari kebisingan. Baru sampai semua karyawan menyambut dengan salam. Kamarnya lumayan, kamar mandi bersih, makanan ala carte enak enak makanannya. Koper kita juga selalu di bawain, jadi aman. Ya namanya juga hotel khas jadi khas banget jogja nya. Rekomen. Lain kali kalo ke jogja nginep ke sini lagi,,",ini pertama kali nginep di khas awalnya bingung cari alamat karena tmpt nya masuk ini bagus utk yg penyuka hening dan jauh dari kebisingan baru sampai semua karyawan menyambut dengan salam kamarnya lumayan kamar mandi bersih makanan ala carte enak enak makanannya koper kita juga selalu di bawain jadi aman ya namanya juga hotel khas jadi khas banget jogja nya rekomen lain kali kalo ke jogja nginep ke sini lagi
45.0,Billy Koesoemadinata,190,2025-07-08,5,Kamar nyaman. Makanan sarapan enak & cukup variatif. Petugas hotelnya ramah & membantu. Parkiran luas. Lokasi prima banget.,Kamar nyaman. Makanan sarapan enak & cukup variatif. Petugas hotelnya ramah & membantu. Parkiran luas. Lokasi prima banget.,kamar nyaman makanan sarapan enak cukup variatif petugas hotelnya ramah membantu parkiran luas lokasi prima banget
46.0,Dyah Ayu Setyani,4,2025-06-08,3,"Saya menginap disini tahun 2024 kemarin kebetulan waktu dinas suami dan sambil jalan-jalan. Untuk kamar bagus, luas, dan pelayanan bagus. Hanya saja ada pengalaman pelayan hampir masuk kamar tanpa diijinkan. Awalnya ketuk pintu karena dibilang saya melakukan permintaan sabun/shampo begitu (padahal tidak ada ada telp permintaan dari saya), karena suara saya tidak terdengar, pelayan inisiatif membuka pintu kamar sendiri dan refleks membuat saya menjerit dan terdengar pintu langsung ditutup. kemudian saya bilang saya tidak ada pesan apapun. agak takut karena memang cuma berdua dengan balita. saran saya untuk yang menginap jangan sekali-sekali meninggalkan barang berharga di hotel, takutnya ada oknum pelayan yang berniat tidak baik.","Saya menginap disini tahun 2024 kemarin kebetulan waktu dinas suami dan sambil jalan-jalan. Untuk kamar bagus, luas, dan pelayanan bagus. Hanya saja ada pengalaman pelayan hampir masuk kamar tanpa diijinkan. Awalnya ketuk pintu karena dibilang saya melakukan permintaan sabun/shampo begitu (padahal tidak ada ada telp permintaan dari saya), karena suara saya tidak terdengar, pelayan inisiatif membuka pintu kamar sendiri dan refleks membuat saya menjerit dan terdengar pintu langsung ditutup. Kemudian saya bilang saya tidak ada pesan apapun. Agak takut karena memang cuma berdua dengan balita. Saran saya untuk yang menginap jangan sekali-sekali meninggalkan barang berharga di hotel, takutnya ada oknum pelayan yang berniat tidak baik.",saya menginap disini tahun kemarin kebetulan waktu dinas suami dan sambil jalanjalan untuk kamar bagus luas dan pelayanan bagus hanya saja ada pengalaman pelayan hampir masuk kamar tanpa diijinkan awalnya ketuk pintu karena dibilang saya melakukan permintaan sabunshampo begitu padahal tidak ada ada telp permintaan dari saya karena suara saya tidak terdengar pelayan inisiatif membuka pintu kamar sendiri dan refleks membuat saya menjerit dan terdengar pintu langsung ditutup kemudian saya bilang saya tidak ada pesan apapun agak takut karena memang cuma berdua dengan balita saran saya untuk yang menginap jangan sekalisekali meninggalkan barang berharga di hotel takutnya ada oknum pelayan yang berniat tidak baik
47.0,Yulia wahyu Ningrum,287,2025-07-08,3,"ruangannya sempit untuk harga yang segitu.mungkin karena high session juga x ya.makanan kurang variatif,tapi omeletnya enak.pelayanan ramah dan gercep","Ruangannya sempit untuk harga yang segitu.mungkin karena high session juga x ya.makanan kurang variatif,tapi omeletnya enak.pelayanan ramah dan gercep",ruangannya sempit untuk harga yang segitumungkin karena high session juga x yamakanan kurang variatiftapi omeletnya enakpelayanan ramah dan gercep
48.0,Andre Setiawan,44,2025-12-08,5,"Delat dengan malioboro, tempatnya nyaman, tenang, makanannya enak Terima kasih","Delat dengan malioboro, tempatnya nyaman, tenang, makanannya enak terima kasih",delat dengan malioboro tempatnya nyaman tenang makanannya enak terima kasih
49.0,Riza Ardita,45,2025-08-08,4,"Lokasi sangat strategis di sini, lgsg bisa jalan ke malioboro, pasar beringharjo, hamzah batik dan area kota 🕶️ kamar bersih, fo nya jg ramah.","Lokasi sangat strategis di sini, lgsg bisa jalan ke malioboro, pasar beringharjo, hamzah batik dan area kota kamar bersih, fo nya jg ramah.",lokasi sangat strategis di sini lgsg bisa jalan ke malioboro pasar beringharjo hamzah batik dan area kota kamar bersih fo nya jg ramah
50.0,Berkah Murakabi,5,2025-07-08,5,Pas masuk kamar surprise banget... disediakan sajadah dan Al Qur'an. Kamarnya nyaman. Lokasi dekat Malioboro. Nasi gorengnya enak.,Pas masuk kamar surprise banget.. Disediakan sajadah dan al qur'an. Kamarnya nyaman. Lokasi dekat malioboro. Nasi gorengnya enak.,pas masuk kamar surprise banget disediakan sajadah dan al quran kamarnya nyaman lokasi dekat malioboro nasi gorengnya enak
51.0,AKABI STORE,84,2025-07-08,5,"Masyaallah baru kali ini nemu hotel nyediain sajadah sama al quran, kamar bersih wangi, Untuk harga segitu worth it ya, deket malioboro,parkir luas juara deh","Masyaallah baru kali ini nemu hotel nyediain sajadah sama al quran, kamar bersih wangi, untuk harga segitu worth it ya, deket malioboro,parkir luas juara deh",masyaallah baru kali ini nemu hotel nyediain sajadah sama al quran kamar bersih wangi untuk harga segitu worth it ya deket malioboroparkir luas juara deh
52.0,Septy Rosiana,15,2025-07-08,4,Nginep semalam aj bareng anak2 Sevice ny top banget😍 Tempat strategis deket ama malioboro Bisa jogging pagi2 di malioboro Sarapan cukup enak meski kurang variasiny Bebrapa makanan seperti makanankmrn yang dipanasin lagi😅😁 Overall nice laaahhh,Nginep semalam aj bareng anak2 sevice ny top banget tempat strategis deket ama malioboro bisa jogging pagi2 di malioboro sarapan cukup enak meski kurang variasiny bebrapa makanan seperti makanankmrn yang dipanasin lagi overall nice laahh,nginep semalam aj bareng anak sevice ny top banget tempat strategis deket ama malioboro bisa jogging pagi di malioboro sarapan cukup enak meski kurang variasiny bebrapa makanan seperti makanankmrn yang dipanasin lagi overall nice laahh
53.0,Makeup Khusnul,7,2025-04-08,2,"Lokasi strategis dekat pasar. Petugas ramah. Minusnya kamar minta kasur besar dikasihnya kasur single dijadiin 1. Diselimutnya ada bekas noda (masih kotor), ac panas. Untung harga 400rb an kurang worth it sih . B aja. Untung cuma semalam","Lokasi strategis dekat pasar. Petugas ramah. Minusnya kamar minta kasur besar dikasihnya kasur single dijadiin 1. Diselimutnya ada bekas noda (masih kotor), ac panas. Untung harga 400rb an kurang worth it sih. B aja. Untung cuma semalam",lokasi strategis dekat pasar petugas ramah minusnya kamar minta kasur besar dikasihnya kasur single dijadiin diselimutnya ada bekas noda masih kotor ac panas untung harga rb an kurang worth it sih b aja untung cuma semalam
54.0,roemna roemnaw,6,2025-02-08,5,"Sgt menyenangkan nginap dsni. Kamar luas & bersih. Disediakan sajadah & Al Quran di kamar. Karyawan ramah2, cukup membantu. Sarapan bny variasi tp terasa hambar. Petugas cukup sigap merefill menu yg habis. Kekuranganny hanya ac tdk terlalu dingin & lokasi yg agak kedalam jd terkesan jauh dr malioboro pdhl jln kaki cukup 5 menit smp malioboro","Sgt menyenangkan nginap dsni. Kamar luas & bersih. Disediakan sajadah & al quran di kamar. Karyawan ramah2, cukup membantu. Sarapan bny variasi tp terasa hambar. Petugas cukup sigap merefill menu yg habis. Kekuranganny hanya ac tdk terlalu dingin & lokasi yg agak kedalam jd terkesan jauh dr malioboro pdhl jln kaki cukup 5 menit smp malioboro",sgt menyenangkan nginap dsni kamar luas bersih disediakan sajadah al quran di kamar karyawan ramah cukup membantu sarapan bny variasi tp terasa hambar petugas cukup sigap merefill menu yg habis kekuranganny hanya ac tdk terlalu dingin lokasi yg agak kedalam jd terkesan jauh dr malioboro pdhl jln kaki cukup menit smp malioboro
55.0,Carla Julieska,197,2025-02-08,4,"Kamar cukup bersih, tetapi memang bebrapa furniture terlihat sdh tua dan agak gompal, Lobi hotel dan tangga nya licin klo musim hujan, mungkin perlu pasang karpet krn anak tangga nya cukup banyak. Makanan variasi cukup, rasa so ..so.. Sarung bantal beberapa sdh menguning Lift nya bisa difungsikan walau tanpa kartu akses Pelayanan servis t.o.p , ramah dan informatif","Kamar cukup bersih, tetapi memang bebrapa furniture terlihat sdh tua dan agak gompal, lobi hotel dan tangga nya licin klo musim hujan, mungkin perlu pasang karpet krn anak tangga nya cukup banyak. Makanan variasi cukup, rasa so..so.. Sarung bantal beberapa sdh menguning lift nya bisa difungsikan walau tanpa kartu akses pelayanan servis t.o.p, ramah dan informatif",kamar cukup bersih tetapi memang bebrapa furniture terlihat sdh tua dan agak gompal lobi hotel dan tangga nya licin klo musim hujan mungkin perlu pasang karpet krn anak tangga nya cukup banyak makanan variasi cukup rasa so so sarung bantal beberapa sdh menguning lift nya bisa difungsikan walau tanpa kartu akses pelayanan servis top ramah dan informatif
56.0,Rony sasmita Aji,39,2025-12-18,2,Pelayanan ala kraton tapi makanan nya kayak budak di masa nya,Pelayanan ala kraton tapi makanan nya kayak budak di masa nya,pelayanan ala kraton tapi makanan nya kayak budak di masa nya
57.0,Feri Firdiansyah,117,2025-02-08,5,"Hotelnya bersih, nyaman, dan rapi banyak fasilitas yang disediakan. Tempat bermain anak-anak juga ada Pelayanan: Pelayanan yg diberikan sangat ramah, cepat, karyawannya rapi dan baik Makanan : makanannya enak dan fresh, buah-buahannya segar, dan banyak pilihan minumannya Harga : harga kamar menyesuaikan dengan tipe kamar yg kalian pilih, tipe standart harganya juga terjangkau, tipe suite harganya cukup mahal dari harga standart. Lokasi : lokasi sangat strategis walaupun masuk dalam gang tetapi untuk akses wisata dekat banget, akses ke Malioboro, keraton, Alkid, tempat oleh2 sangat dekat banget cukup jalan kaki bisa klu naik becak juga bisa","Hotelnya bersih, nyaman, dan rapi banyak fasilitas yang disediakan. Tempat bermain anak-anak juga ada pelayanan: pelayanan yg diberikan sangat ramah, cepat, karyawannya rapi dan baik makanan: makanannya enak dan fresh, buah-buahannya segar, dan banyak pilihan minumannya harga: harga kamar menyesuaikan dengan tipe kamar yg kalian pilih, tipe standart harganya juga terjangkau, tipe suite harganya cukup mahal dari harga standart. Lokasi: lokasi sangat strategis walaupun masuk dalam gang tetapi untuk akses wisata dekat banget, akses ke malioboro, keraton, alkid, tempat oleh2 sangat dekat banget cukup jalan kaki bisa klu naik becak juga bisa",hotelnya bersih nyaman dan rapi banyak fasilitas yang disediakan tempat bermain anakanak juga ada pelayanan pelayanan yg diberikan sangat ramah cepat karyawannya rapi dan baik makanan makanannya enak dan fresh buahbuahannya segar dan banyak pilihan minumannya harga harga kamar menyesuaikan dengan tipe kamar yg kalian pilih tipe standart harganya juga terjangkau tipe suite harganya cukup mahal dari harga standart lokasi lokasi sangat strategis walaupun masuk dalam gang tetapi untuk akses wisata dekat banget akses ke malioboro keraton alkid tempat oleh sangat dekat banget cukup jalan kaki bisa klu naik becak juga bisa
58.0,Rosa,27,2025-01-08,5,"Lokasi strategis, bisa berjalan kaki ke jl malioboro dan pasar bringharjo, jika enggan berjalan kaki pun sangat mudah menemui tukang becak didepan hotel. Kamar bersih, tidak begitu luas namun sangat cukup untuk solat. Makanan saat sarapan beragam dan enak, staf ramah, tersedia welcome drink. Meskipun dekat pusat keramaian namun suasana kamar tenang","Lokasi strategis, bisa berjalan kaki ke jl malioboro dan pasar bringharjo, jika enggan berjalan kaki pun sangat mudah menemui tukang becak didepan hotel. Kamar bersih, tidak begitu luas namun sangat cukup untuk solat. Makanan saat sarapan beragam dan enak, staf ramah, tersedia welcome drink. Meskipun dekat pusat keramaian namun suasana kamar tenang",lokasi strategis bisa berjalan kaki ke jl malioboro dan pasar bringharjo jika enggan berjalan kaki pun sangat mudah menemui tukang becak didepan hotel kamar bersih tidak begitu luas namun sangat cukup untuk solat makanan saat sarapan beragam dan enak staf ramah tersedia welcome drink meskipun dekat pusat keramaian namun suasana kamar tenang
