No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
25.0,ayis,1,2025-12-08,5,"Hotel ini bener-bener memanjakan tamu. Kamarnya nyaman dan luas, cocok buat keluarga atau pasangan. Yang paling berkesan buat aku pelayanannya, terutama Kak April yang ramah banget. Dia bantu semua kebutuhan dengan cepat. Sarapannya banyak pilihan dan enak. Kolam renang dan areanya bersih dan cantik. Udara di sekitar hotel juga segar banget. Rasanya pengin stay lebih lama.","Hotel ini bener-bener memanjakan tamu. Kamarnya nyaman dan luas, cocok buat keluarga atau pasangan. Yang paling berkesan buat aku pelayanannya, terutama kak april yang ramah banget. Dia bantu semua kebutuhan dengan cepat. Sarapannya banyak pilihan dan enak. Kolam renang dan areanya bersih dan cantik. Udara di sekitar hotel juga segar banget. Rasanya pengin stay lebih lama.",hotel ini benerbener memanjakan tamu kamarnya nyaman dan luas cocok buat keluarga atau pasangan yang paling berkesan buat aku pelayanannya terutama kak april yang ramah banget dia bantu semua kebutuhan dengan cepat sarapannya banyak pilihan dan enak kolam renang dan areanya bersih dan cantik udara di sekitar hotel juga segar banget rasanya pengin stay lebih lama
26.0,Atha Abdulrahman,1,2025-12-25,5,Kamar bgus pelayanan oke dari mbak Anin dan partner nya yang cowok( lupa namanya)dalam hal pelayanan breakfast juga dalam merapikan kamar serta membantu klien yang kesusahan membuka pintu,Kamar bgus pelayanan oke dari mbak anin dan partner nya yang cowok( lupa namanya)dalam hal pelayanan breakfast juga dalam merapikan kamar serta membantu klien yang kesusahan membuka pintu,kamar bgus pelayanan oke dari mbak anin dan partner nya yang cowok lupa namanyadalam hal pelayanan breakfast juga dalam merapikan kamar serta membantu klien yang kesusahan membuka pintu
27.0,Muhammad Pasha Faiz Januarta,4,2026-01-01,5,"hotel terbaik di jogja cocok buat staycation bareng keluarga, breakfastnya enak menu bervariasi, all staf ramah sekalii terutama mba rani, wallody dan arvel😍🫶🏻","Hotel terbaik di jogja cocok buat staycation bareng keluarga, breakfastnya enak menu bervariasi, all staf ramah sekalii terutama mba rani, wallody dan arvel",hotel terbaik di jogja cocok buat staycation bareng keluarga breakfastnya enak menu bervariasi all staf ramah sekalii terutama mba rani wallody dan arvel
28.0,AMILIA,1,2025-12-08,5,"Lokasi strategis banget – cukup jalan kaki ke Malioboro & kuliner sekitar. Staf ramah & pelayanan cepat. Fasilitas lengkap: kolam renang, gym, spa, restoran, WiFi stabil. Kamar bersih & nyaman, cocok untuk keluarga atau perjalanan bisnis. sangat direkomendasikan untuk kamu yang ingin menginap di pusat kota Yogyakarta dengan kenyamanan dan layanan berkualitas staff baik banget mas vento, mb april dan mas andon","Lokasi strategis banget cukup jalan kaki ke malioboro & kuliner sekitar. Staf ramah & pelayanan cepat. Fasilitas lengkap: kolam renang, gym, spa, restoran, wifi stabil. Kamar bersih & nyaman, cocok untuk keluarga atau perjalanan bisnis. Sangat direkomendasikan untuk kamu yang ingin menginap di pusat kota yogyakarta dengan kenyamanan dan layanan berkualitas staff baik banget mas vento, mb april dan mas andon",lokasi strategis banget cukup jalan kaki ke malioboro kuliner sekitar staf ramah pelayanan cepat fasilitas lengkap kolam renang gym spa restoran wifi stabil kamar bersih nyaman cocok untuk keluarga atau perjalanan bisnis sangat direkomendasikan untuk kamu yang ingin menginap di pusat kota yogyakarta dengan kenyamanan dan layanan berkualitas staff baik banget mas vento mb april dan mas andon
29.0,xafiryy.,2,2025-11-08,5,kamar bener bener nyaman dan sesuai dengan pesanan. semua staff ramah dan membantu selama stay. meeting berjalan dengan lancar AC dingin kaloo kata saya sih pilih hotel ini ya buat liburan ke jogja tersedia free welcome drink dan snack dan minibar di kamarpun di berikan gratis plus direfil tiap hari,Kamar bener bener nyaman dan sesuai dengan pesanan. Semua staff ramah dan membantu selama stay. Meeting berjalan dengan lancar ac dingin kaloo kata saya sih pilih hotel ini ya buat liburan ke jogja tersedia free welcome drink dan snack dan minibar di kamarpun di berikan gratis plus direfil tiap hari,kamar bener bener nyaman dan sesuai dengan pesanan semua staff ramah dan membantu selama stay meeting berjalan dengan lancar ac dingin kaloo kata saya sih pilih hotel ini ya buat liburan ke jogja tersedia free welcome drink dan snack dan minibar di kamarpun di berikan gratis plus direfil tiap hari
30.0,mega nila,1,2025-12-18,5,"Kamar bersih & dilengkapi dengan smart tv. Namun suara kulkas lumayan terdengar nyaring. Staff ramah & proses check in/out tidak sangat cepat, menu sarapan favorit kami nasi goreng 👍🏻 Lokasi sangat dekat dengan tugu, malioboro & di depannya juga terdapat angkringan, bakmi jawa, byk toko oleh2 & dagadu 👍🏻","Kamar bersih & dilengkapi dengan smart tv. Namun suara kulkas lumayan terdengar nyaring. Staff ramah & proses check in/out tidak sangat cepat, menu sarapan favorit kami nasi goreng lokasi sangat dekat dengan tugu, malioboro & di depannya juga terdapat angkringan, bakmi jawa, byk toko oleh2 & dagadu",kamar bersih dilengkapi dengan smart tv namun suara kulkas lumayan terdengar nyaring staff ramah proses check inout tidak sangat cepat menu sarapan favorit kami nasi goreng lokasi sangat dekat dengan tugu malioboro di depannya juga terdapat angkringan bakmi jawa byk toko oleh dagadu
31.0,Pevita Levia,1,2025-12-08,5,"beneran excited banget nulis ini karena pengalamannya tuh seseru itu!! kak april bantu check-in dengan super cepat dan super ramah. kamar bersih dan cozy banget. kolam renangnya cantik, bersih, dan enak banget buat healing sore. 10/10 bakal balik lagi.","Beneran excited banget nulis ini karena pengalamannya tuh seseru itu!! Kak april bantu check-in dengan super cepat dan super ramah. Kamar bersih dan cozy banget. Kolam renangnya cantik, bersih, dan enak banget buat healing sore. 10/10 bakal balik lagi.",beneran excited banget nulis ini karena pengalamannya tuh seseru itu kak april bantu checkin dengan super cepat dan super ramah kamar bersih dan cozy banget kolam renangnya cantik bersih dan enak banget buat healing sore bakal balik lagi
32.0,Nanaii,1,2026-01-01,5,"pelayanan nya top banget sih, room nya bagus, bersih, sarapan nya juga oke banget. tadi di bantu juga sama ka arvel","Pelayanan nya top banget sih, room nya bagus, bersih, sarapan nya juga oke banget. Tadi di bantu juga sama ka arvel",pelayanan nya top banget sih room nya bagus bersih sarapan nya juga oke banget tadi di bantu juga sama ka arvel
33.0,Ari Wibowo,2,2025-12-08,5,"Sangat-sangatlah puas menginap disini tempatnya bagus,nyaman,bersih apalagi fasilitasnya lengkap pelayanannya juga ramah dan gercep.Lokasinya strategis dekat dengan tugu dan sangat direkomendasikan untuk yang cari hotel nyaman dengan pelayanan bintang lima tetapi harga tetap bersahabat.Dan terimakasih kepada ibu security yang tetap ramah saat kami bolak-balik keluar masuk hotel. Over all good 🫶","Sangat-sangatlah puas menginap disini tempatnya bagus,nyaman,bersih apalagi fasilitasnya lengkap pelayanannya juga ramah dan gercep.lokasinya strategis dekat dengan tugu dan sangat direkomendasikan untuk yang cari hotel nyaman dengan pelayanan bintang lima tetapi harga tetap bersahabat.dan terimakasih kepada ibu security yang tetap ramah saat kami bolak-balik keluar masuk hotel. Over all good",sangatsangatlah puas menginap disini tempatnya bagusnyamanbersih apalagi fasilitasnya lengkap pelayanannya juga ramah dan gerceplokasinya strategis dekat dengan tugu dan sangat direkomendasikan untuk yang cari hotel nyaman dengan pelayanan bintang lima tetapi harga tetap bersahabatdan terimakasih kepada ibu security yang tetap ramah saat kami bolakbalik keluar masuk hotel over all good
34.0,Breina Oksyaraini,2,2025-12-08,5,"Sangat puas menginap di sini! Pelayanan ramah, kamar bersih dan nyaman, serta fasilitas lengkap — mulai dari kolam renang, gym, hingga restoran yang makanannya enak. Lokasi strategis dan Wi-Fi cepat juga jadi nilai plus. Pengalaman menginap yang menyenangkan dan pasti akan kembali lagi! ⭐️⭐️⭐️⭐️⭐️","Sangat puas menginap di sini! Pelayanan ramah, kamar bersih dan nyaman, serta fasilitas lengkap mulai dari kolam renang, gym, hingga restoran yang makanannya enak. Lokasi strategis dan wi-fi cepat juga jadi nilai plus. Pengalaman menginap yang menyenangkan dan pasti akan kembali lagi!",sangat puas menginap di sini pelayanan ramah kamar bersih dan nyaman serta fasilitas lengkap mulai dari kolam renang gym hingga restoran yang makanannya enak lokasi strategis dan wifi cepat juga jadi nilai plus pengalaman menginap yang menyenangkan dan pasti akan kembali lagi
35.0,bintang Yudhapraditya,1,2025-12-25,5,"Terimakasih banyak untuk team rustik sudah melayani kami sepenuh hati dari kita datang breakfast sampai selesai breakfast sudah dilayani dgn baik, makasih mba desi dan mba Arvel sudah bantu kami untuk carikan tempat duduk karena kmrn sempet waitinglist karna weekendrame, keluarga puas bgt sama hospitality hotel Harperr, rekomen untuk stay bareng keluarga lokasi strategis dkt tugu, menu sarapan nya enak bervariasi, kamar bersih nyaman, ❤🥰","Terimakasih banyak untuk team rustik sudah melayani kami sepenuh hati dari kita datang breakfast sampai selesai breakfast sudah dilayani dgn baik, makasih mba desi dan mba arvel sudah bantu kami untuk carikan tempat duduk karena kmrn sempet waitinglist karna weekendrame, keluarga puas bgt sama hospitality hotel harperr, rekomen untuk stay bareng keluarga lokasi strategis dkt tugu, menu sarapan nya enak bervariasi, kamar bersih nyaman,",terimakasih banyak untuk team rustik sudah melayani kami sepenuh hati dari kita datang breakfast sampai selesai breakfast sudah dilayani dgn baik makasih mba desi dan mba arvel sudah bantu kami untuk carikan tempat duduk karena kmrn sempet waitinglist karna weekendrame keluarga puas bgt sama hospitality hotel harperr rekomen untuk stay bareng keluarga lokasi strategis dkt tugu menu sarapan nya enak bervariasi kamar bersih nyaman
36.0,dede sanggariansyah,7,2025-12-08,5,"Sangat nyaman sekali, terutama untuk cita rasa menu sarapan.. Pelayanan chef dan kru resto, terutama atas nama Catur dan Vina sangat ramah dan menyenangkn.. Saya akan balik lagi kesini jika ke Jogja.","Sangat nyaman sekali, terutama untuk cita rasa menu sarapan.. Pelayanan chef dan kru resto, terutama atas nama catur dan vina sangat ramah dan menyenangkn.. Saya akan balik lagi kesini jika ke jogja.",sangat nyaman sekali terutama untuk cita rasa menu sarapan pelayanan chef dan kru resto terutama atas nama catur dan vina sangat ramah dan menyenangkn saya akan balik lagi kesini jika ke jogja
37.0,Erik Gian JRA FAMILY OFFICIAL,339,2025-12-08,5,Hotel dengan kenyamanan dan fasilitas yang sesuai untuk menikmati suasana santai di jalur utama Kota Yogya. Cocok utk keluarga maupun keperluan bisnis. Menu sarapan juga variatif dan tentu saja tersedia makanan khas Yogya. Sugeng Rawuh👍,Hotel dengan kenyamanan dan fasilitas yang sesuai untuk menikmati suasana santai di jalur utama kota yogya. Cocok utk keluarga maupun keperluan bisnis. Menu sarapan juga variatif dan tentu saja tersedia makanan khas yogya. Sugeng rawuh,hotel dengan kenyamanan dan fasilitas yang sesuai untuk menikmati suasana santai di jalur utama kota yogya cocok utk keluarga maupun keperluan bisnis menu sarapan juga variatif dan tentu saja tersedia makanan khas yogya sugeng rawuh
38.0,Debora Antika,1,2025-12-11,5,"Suka sekaliii 10000x sama suasana hotelnya. Tenang, bersih, dan kamarnya benar-benar bikin betah. Fasilitas di dalam kamar juga lengkap, jadi nggak perlu repot cari apa-apa. Terima kasih juga buat Kak April, pelayanannya tulus dan ramah banget. Berasa ditemenin dari awal sampai akhir.","Suka sekalii 100x sama suasana hotelnya. Tenang, bersih, dan kamarnya benar-benar bikin betah. Fasilitas di dalam kamar juga lengkap, jadi nggak perlu repot cari apa-apa. Terima kasih juga buat kak april, pelayanannya tulus dan ramah banget. Berasa ditemenin dari awal sampai akhir.",suka sekalii x sama suasana hotelnya tenang bersih dan kamarnya benarbenar bikin betah fasilitas di dalam kamar juga lengkap jadi nggak perlu repot cari apaapa terima kasih juga buat kak april pelayanannya tulus dan ramah banget berasa ditemenin dari awal sampai akhir
39.0,Susi,3,2025-12-25,5,"Sarapan variatif, enak. Sarapan favorit saya bubur ayam, tapi sedikit berbeda2 rasanya di hari ke 1, 2, dan 3 saya menginap. Enak di hari ke 3","Sarapan variatif, enak. Sarapan favorit saya bubur ayam, tapi sedikit berbeda2 rasanya di hari ke 1, 2, dan 3 saya menginap. Enak di hari ke 3",sarapan variatif enak sarapan favorit saya bubur ayam tapi sedikit berbeda rasanya di hari ke dan saya menginap enak di hari ke
40.0,Anggi Meilya,5,2026-01-01,5,"untuk pelayanan bagus buat staf” nya dan ramah” semua, untuk bf sudah sering kesini dan rasanya konsisten. cocok buat keluarga buat stay di hotel herper😍 kak arvel, kak walody, mba rani keren semua","Untuk pelayanan bagus buat staf nya dan ramah semua, untuk bf sudah sering kesini dan rasanya konsisten. Cocok buat keluarga buat stay di hotel herper kak arvel, kak walody, mba rani keren semua",untuk pelayanan bagus buat staf nya dan ramah semua untuk bf sudah sering kesini dan rasanya konsisten cocok buat keluarga buat stay di hotel herper kak arvel kak walody mba rani keren semua
41.0,Vita Fujiati,6,2025-12-08,5,"Sangat nyaman sekali... Dari mulai kamar,makanannya yang sangat cocok di lidah dan pastinya sehat. lokasinya pun sangat strategis di tengah kota. Pelayanannya sangat sangat baik Ramah ramah 🥰 Recoment Sekali untuk yang sedang cari penginapan di hotel Harper ini. Next liburan ke Jogja lagi menginap di hotel Harper Terima kasih ♥️","Sangat nyaman sekali.. Dari mulai kamar,makanannya yang sangat cocok di lidah dan pastinya sehat. Lokasinya pun sangat strategis di tengah kota. Pelayanannya sangat sangat baik ramah ramah recoment sekali untuk yang sedang cari penginapan di hotel harper ini. Next liburan ke jogja lagi menginap di hotel harper terima kasih",sangat nyaman sekali dari mulai kamarmakanannya yang sangat cocok di lidah dan pastinya sehat lokasinya pun sangat strategis di tengah kota pelayanannya sangat sangat baik ramah ramah recoment sekali untuk yang sedang cari penginapan di hotel harper ini next liburan ke jogja lagi menginap di hotel harper terima kasih
